,Date,Open,High,Low,Close,Adj Close,Volume,year,month
848,2008-01-02,346.781769,349.034027,339.20419300000003,342.937927,342.937927,8605100,2008,1
849,2008-01-03,342.972961,343.768768,338.598602,343.007996,343.007996,6498400,2008,1
850,2008-01-04,340.185181,340.820831,327.82782000000003,328.828827,328.828827,10708800,2008,1
851,2008-01-07,327.297302,331.471466,318.993988,324.949951,324.949951,12793900,2008,1
852,2008-01-08,326.826813,330.310303,315.81582599999996,316.156158,316.156158,10667500,2008,1
853,2008-01-09,315.335327,326.997009,311.566559,326.926941,326.926941,13465900,2008,1
854,2008-01-10,322.82782000000003,328.928925,320.37536600000004,323.68869,323.68869,12655700,2008,1
855,2008-01-11,321.671661,325.06005899999997,315.370361,319.444458,319.444458,9944000,2008,1
856,2008-01-14,325.89590499999997,329.029022,322.947937,327.237244,327.237244,8886100,2008,1
857,2008-01-15,323.273285,324.849854,318.007996,319.144135,319.144135,11125200,2008,1
858,2008-01-16,314.799805,320.315308,301.26626600000003,308.283295,308.283295,21098800,2008,1
859,2008-01-17,310.690704,313.183197,299.30429100000003,300.69570899999997,300.69570899999997,16417100,2008,1
860,2008-01-18,304.48449700000003,305.300293,299.524536,300.425415,300.425415,17062100,2008,1
861,2008-01-22,281.29629500000004,299.049042,280.88088999999997,292.467468,292.467468,18983900,2008,1
862,2008-01-23,280.635651,284.284271,259.759766,274.58459500000004,274.58459500000004,33897400,2008,1
863,2008-01-24,279.679688,290.135132,277.347351,287.532532,287.532532,18782900,2008,1
864,2008-01-25,296.201202,297.797791,283.373383,283.48349,283.48349,13918000,2008,1
865,2008-01-28,285.770782,286.40640299999995,274.574585,278.26828,278.26828,11621700,2008,1
866,2008-01-29,280.51550299999997,280.945953,270.605591,275.535522,275.535522,12553400,2008,1
867,2008-01-30,274.869873,280.49548300000004,272.027039,274.409424,274.409424,15863300,2008,1
868,2008-01-31,269.77477999999996,286.78677400000004,267.412415,282.432434,282.432434,29712800,2008,1
869,2008-02-01,264.599609,268.603607,255.25524900000002,258.208221,258.208221,35165700,2008,2
870,2008-02-04,254.78979500000003,256.646637,246.521515,247.962967,247.962967,26287800,2008,2
871,2008-02-05,244.959961,254.75476099999997,244.50450099999998,253.653656,253.653656,22384100,2008,2
872,2008-02-06,255.825821,255.840836,249.21421800000002,251.10611,251.10611,15257500,2008,2
873,2008-02-07,248.67867999999999,257.352356,247.627625,252.72772200000003,252.72772200000003,15841900,2008,2
874,2008-02-08,254.959961,259.124115,254.60459900000004,258.603607,258.603607,13644100,2008,2
875,2008-02-11,260.520508,262.117126,256.95697,260.840851,260.840851,11640300,2008,2
876,2008-02-12,261.95697,265.565552,256.771759,259.30429100000003,259.30429100000003,13311200,2008,2
877,2008-02-13,261.511505,267.762756,259.604614,267.57757599999997,267.57757599999997,13236100,2008,2
878,2008-02-14,269.444458,270.790802,265.76577799999995,266.391388,266.391388,12940400,2008,2
879,2008-02-15,264.41943399999997,266.596588,262.427429,265.085083,265.085083,10469700,2008,2
880,2008-02-19,267.737732,267.797791,253.50351,254.72973599999997,254.72973599999997,12688000,2008,2
881,2008-02-20,252.007004,255.76075699999998,249.659653,254.75476099999997,254.75476099999997,13311000,2008,2
882,2008-02-21,256.681671,256.861847,250.0,251.68168599999998,251.68168599999998,11344200,2008,2
883,2008-02-22,251.281281,254.75476099999997,249.024017,254.15416000000002,254.15416000000002,11020700,2008,2
884,2008-02-25,253.22822599999998,253.50351,243.113113,243.46347000000003,243.46347000000003,16728800,2008,2
885,2008-02-26,230.83082599999997,233.468475,223.64865099999997,232.32733199999998,232.32733199999998,46528000,2008,2
886,2008-02-27,230.295288,237.98298599999998,230.05004900000003,236.66667200000003,236.66667200000003,20223500,2008,2
887,2008-02-28,235.485489,239.78479,233.91391000000002,237.93293799999998,237.93293799999998,13160600,2008,2
888,2008-02-29,236.171173,240.11010699999997,232.557556,235.825821,235.825821,18831900,2008,2
889,2008-03-03,235.99099700000002,236.596603,225.280273,228.738739,228.738739,15093800,2008,3
890,2008-03-04,225.70069900000001,226.906906,218.10810899999998,222.522522,222.522522,27216100,2008,3
891,2008-03-05,222.84785499999998,227.31231699999998,222.222229,224.074081,224.074081,14858300,2008,3
892,2008-03-06,224.069077,226.876877,215.80580099999997,216.56657400000003,216.56657400000003,14925200,2008,3
893,2008-03-07,214.654648,220.220215,213.33332799999997,216.89189100000002,216.89189100000002,16127400,2008,3
894,2008-03-10,214.629623,215.71571400000002,206.72673,207.017014,207.017014,15959200,2008,3
895,2008-03-11,212.84285,220.295288,212.53753700000001,220.140137,220.140137,17636100,2008,3
896,2008-03-12,220.22522,224.164169,219.254257,220.31030299999998,220.31030299999998,13290400,2008,3
897,2008-03-13,216.551544,223.71371499999998,214.60459900000004,221.72672999999998,221.72672999999998,15437700,2008,3
898,2008-03-14,221.71171600000002,224.89489700000001,215.52552799999998,219.179184,219.179184,13135600,2008,3
899,2008-03-17,214.20921299999998,217.072067,206.26126100000002,210.145142,210.145142,15760600,2008,3
900,2008-03-18,214.704712,220.64064,212.977982,219.799805,219.799805,14459900,2008,3
901,2008-03-19,220.77577200000002,223.97396899999998,216.05105600000002,216.216217,216.216217,12345600,2008,3
902,2008-03-20,213.873871,218.068069,208.958954,216.99198900000002,216.99198900000002,19806900,2008,3
903,2008-03-24,219.434433,233.123123,219.079086,230.51051299999997,230.51051299999997,13513400,2008,3
904,2008-03-25,228.958954,228.963959,223.223221,225.61561600000002,225.61561600000002,11651500,2008,3
905,2008-03-26,226.521515,231.66667200000003,224.86987299999998,229.32432599999999,229.32432599999999,10440900,2008,3
906,2008-03-27,223.223221,224.52952599999998,220.46546899999998,222.262268,222.262268,11652700,2008,3
907,2008-03-28,223.95394900000002,227.01200899999998,217.372375,219.259262,219.259262,8743600,2008,3
908,2008-03-31,218.03804,221.56657400000003,216.221222,220.45546000000002,220.45546000000002,8883900,2008,3
909,2008-04-01,224.09410099999997,233.48349,223.658661,233.08808900000002,233.08808900000002,12174000,2008,4
910,2008-04-02,235.185181,238.10810899999998,230.42542999999998,233.08308399999999,233.08308399999999,11986000,2008,4
911,2008-04-03,231.0961,231.876877,224.28929100000002,227.787781,227.787781,13543200,2008,4
912,2008-04-04,228.733734,239.15416000000002,228.328323,235.780777,235.780777,11782600,2008,4
913,2008-04-07,238.75375400000001,242.962967,237.001999,238.64865099999997,238.64865099999997,11875100,2008,4
914,2008-04-08,236.75676,237.30731200000002,231.23623700000002,234.139145,234.139145,9084900,2008,4
915,2008-04-09,234.799805,236.23623700000002,228.998993,232.32733199999998,232.32733199999998,12084100,2008,4
916,2008-04-10,232.71270800000002,237.16716,231.156158,234.77478,234.77478,10134600,2008,4
917,2008-04-11,232.267273,233.86386099999999,227.732727,228.95394900000002,228.95394900000002,8331000,2008,4
918,2008-04-14,228.80880699999997,228.95394900000002,225.300293,226.056061,226.056061,7677500,2008,4
919,2008-04-15,229.294296,230.09008799999998,222.082077,223.643646,223.643646,9146000,2008,4
920,2008-04-16,222.42242400000003,229.36937000000003,220.720718,227.742737,227.742737,15246100,2008,4
921,2008-04-17,228.043045,229.914917,223.48349,224.99499500000002,224.99499500000002,26679200,2008,4
922,2008-04-18,267.872864,274.124115,262.647644,269.97497599999997,269.97497599999997,36434700,2008,4
923,2008-04-21,269.964966,271.566559,265.4104,269.164154,269.164154,14864500,2008,4
924,2008-04-22,269.054047,280.69570899999997,269.049042,277.777771,277.777771,15861100,2008,4
