,Date,Open,High,Low,Close,Adj Close,Volume,year,month
2421,2012-01-03,10.04,10.388572,10.018572,10.32,10.32,29213800,2012,1
2422,2012-01-04,10.335714,11.567142,10.258572000000001,11.492857,11.492857,100489900,2012,1
2423,2012-01-05,11.345715,11.694285,11.04,11.328571,11.328571,86552900,2012,1
2424,2012-01-06,11.302857000000001,12.471428999999999,11.242857,12.327143,12.327143,125610800,2012,1
2425,2012-01-09,12.801428999999999,14.235714000000002,12.448571000000001,14.025714,14.025714,214073300,2012,1
2426,2012-01-10,14.257143,14.262857,13.214285999999998,13.69,13.69,146335000,2012,1
2427,2012-01-11,13.57,13.657143,13.064285,13.164285999999999,13.164285999999999,87148600,2012,1
2428,2012-01-12,13.211429,13.338572000000001,12.742857,13.164285999999999,13.164285999999999,61243000,2012,1
2429,2012-01-13,13.067142,13.792857000000001,12.885715,13.482857000000001,13.482857000000001,88839100,2012,1
2430,2012-01-17,13.714285999999998,13.978572,13.475715,13.531428,13.531428,58832200,2012,1
2431,2012-01-18,13.311429,14.131429,13.178572,14.077143,14.077143,66091200,2012,1
2432,2012-01-19,14.237143,14.942857,14.237143,14.78,14.78,78789900,2012,1
2433,2012-01-20,14.657143,14.967143,14.241427999999999,14.32,14.32,53860800,2012,1
2434,2012-01-23,14.101429000000001,14.231428,13.371428,13.422857,13.422857,61086900,2012,1
2435,2012-01-24,13.157143,13.527142999999999,13.068571,13.238570999999999,13.238570999999999,41929300,2012,1
2436,2012-01-25,13.242857,13.642857999999999,13.092857,13.577143,13.577143,77953400,2012,1
2437,2012-01-26,16.271429,17.052856,16.008572,16.572857,16.572857,158944100,2012,1
2438,2012-01-27,16.542856,17.712856,16.325714,17.684286,17.684286,102228700,2012,1
2439,2012-01-30,17.822857,18.497142999999998,17.602857999999998,17.918571,17.918571,105826000,2012,1
2440,2012-01-31,17.855715,17.927143,16.821428,17.171429,17.171429,84273700,2012,1
2441,2012-02-01,17.344286,17.678572,16.892857,17.567142,17.567142,52306800,2012,2
2442,2012-02-02,17.642857,17.964285,17.464285,17.714285,17.714285,41126400,2012,2
2443,2012-02-03,17.857143,18.212856,17.620001000000002,18.061428,18.061428,46788000,2012,2
2444,2012-02-06,17.602857999999998,18.657142999999998,17.407142999999998,18.464285,18.464285,81617200,2012,2
2445,2012-02-07,18.389999,19.061428,18.115714999999998,18.268572,18.268572,81435200,2012,2
2446,2012-02-08,17.981428,18.198572,17.632856,17.714285,17.714285,51012500,2012,2
2447,2012-02-09,17.772858,18.139999,17.450001,17.834286,17.834286,40514600,2012,2
2448,2012-02-10,17.721428,18.035715,17.552856,17.704287,17.704287,33901000,2012,2
2449,2012-02-13,17.852857999999998,17.854286,16.875713,16.9,16.9,52550400,2012,2
2450,2012-02-14,16.998571,17.75,16.935715,17.581429,17.581429,52407600,2012,2
2451,2012-02-15,17.661428,17.902857,17.298571,17.437143,17.437143,37126600,2012,2
2452,2012-02-16,17.45857,17.732857,17.142857,17.415714,17.415714,40575500,2012,2
2453,2012-02-17,17.447144,17.552856,17.15,17.407142999999998,17.407142999999998,25934300,2012,2
2454,2012-02-21,17.692857999999998,18.021429,16.668571,16.771429,16.771429,80490900,2012,2
2455,2012-02-22,16.415714,16.428572,15.505714000000001,16.057142000000002,16.057142000000002,93191700,2012,2
2456,2012-02-23,15.935715,16.307142000000002,15.88,16.141428,16.141428,39762100,2012,2
2457,2012-02-24,16.125713,16.278572,15.9,15.952857,15.952857,27089300,2012,2
2458,2012-02-27,15.435715,15.77,15.234285,15.63,15.63,45077900,2012,2
2459,2012-02-28,15.487143,16.41,15.442857,16.188572,16.188572,42196700,2012,2
2460,2012-02-29,16.154285,16.27,15.68,15.818570999999999,15.818570999999999,37569000,2012,2
