,Date,Open,High,Low,Close,Adj Close,Volume,year,month
9093,2017-01-03,28.950001,29.0825,28.690001000000002,29.0375,27.548414,115127600.0,2017,1
9094,2017-01-04,28.9625,29.127501000000002,28.9375,29.004998999999998,27.517582,84472400.0,2017,1
9095,2017-01-05,28.98,29.215,28.952499,29.1525,27.65752,88774400.0,2017,1
9096,2017-01-06,29.195,29.540001,29.1175,29.477501,27.965857,127007600.0,2017,1
9097,2017-01-09,29.487499,29.8575,29.485001,29.747498999999998,28.222006,134247600.0,2017,1
9098,2017-01-10,29.692498999999998,29.844998999999998,29.575001,29.7775,28.250471,97848400.0,2017,1
9099,2017-01-11,29.684998999999998,29.9825,29.65,29.9375,28.402262,110354400.0,2017,1
9100,2017-01-12,29.725,29.825001,29.5525,29.8125,28.28367,108344800.0,2017,1
9101,2017-01-13,29.7775,29.905001000000002,29.702499,29.76,28.233862,104447600.0,2017,1
9102,2017-01-17,29.584999,30.059998999999998,29.555,30.0,28.461563,137759200.0,2017,1
9103,2017-01-18,30.0,30.125,29.9275,29.997498999999998,28.459183000000003,94852000.0,2017,1
9104,2017-01-19,29.85,30.022499,29.842501000000002,29.945,28.409378000000004,102389200.0,2017,1
9105,2017-01-20,30.112499,30.112499,29.932501000000002,30.0,28.461563,130391600.0,2017,1
9106,2017-01-23,30.0,30.202499,29.942498999999998,30.02,28.480532,88200800.0,2017,1
9107,2017-01-24,29.887501,30.025,29.875,29.9925,28.454441,92844000.0,2017,1
9108,2017-01-25,30.105,30.525,30.07,30.469998999999998,28.907455,129510400.0,2017,1
9109,2017-01-26,30.4175,30.610001,30.4,30.485001,28.921685999999998,105350400.0,2017,1
9110,2017-01-27,30.535,30.5875,30.4,30.487499,28.924057,82251600.0,2017,1
9111,2017-01-30,30.2325,30.407498999999998,30.165001,30.407498999999998,28.848156,121510000.0,2017,1
9112,2017-01-31,30.2875,30.3475,30.155001000000002,30.3375,28.78175,196804000.0,2017,1
9113,2017-02-01,31.7575,32.622501,31.752501000000002,32.1875,30.536879,447940000.0,2017,2
9114,2017-02-02,31.995001000000002,32.3475,31.945,32.1325,30.484696999999997,134841600.0,2017,2
9115,2017-02-03,32.077498999999996,32.297501000000004,32.040001000000004,32.27,30.61515,98029200.0,2017,2
9116,2017-02-06,32.282501,32.625,32.224998,32.572497999999996,30.902138,107383600.0,2017,2
9117,2017-02-07,32.634997999999996,33.022498999999996,32.612499,32.8825,31.196234000000004,152735200.0,2017,2
9118,2017-02-08,32.837502,33.055,32.805,33.009997999999996,31.317196000000003,92016400.0,2017,2
9119,2017-02-09,32.912498,33.112499,32.779999,33.105,31.543492999999998,113399600.0,2017,2
9120,2017-02-10,33.115002000000004,33.235001000000004,33.012501,33.029999,31.472033000000003,80262000.0,2017,2
9121,2017-02-13,33.27,33.455002,33.1875,33.322497999999996,31.750734,92141600.0,2017,2
9122,2017-02-14,33.3675,33.772498999999996,33.3125,33.755001,32.162846,132904800.0,2017,2
9123,2017-02-15,33.880001,34.067501,33.654999,33.877499,32.279568,142492400.0,2017,2
9124,2017-02-16,33.9175,33.974998,33.709998999999996,33.837502,32.241451,90338400.0,2017,2
9125,2017-02-17,33.775002,33.9575,33.775002,33.93,32.32959,88792800.0,2017,2
9126,2017-02-21,34.057499,34.1875,33.994999,34.174999,32.563034,98028800.0,2017,2
9127,2017-02-22,34.107498,34.279999,34.0275,34.2775,32.660694,83347600.0,2017,2
9128,2017-02-23,34.345001,34.369999,34.075001,34.1325,32.522533,83152800.0,2017,2
9129,2017-02-24,33.977501000000004,34.165001000000004,33.82,34.165001000000004,32.553505,87106400.0,2017,2
9130,2017-02-27,34.285,34.360001000000004,34.07,34.232498,32.617813,81029600.0,2017,2
9131,2017-02-28,34.27,34.360001000000004,34.174999,34.247501,32.632114,93931600.0,2017,2
9132,2017-03-01,34.4725,35.037498,34.400002,34.947497999999996,33.299088,145658400.0,2017,3
9133,2017-03-02,35.0,35.07,34.689999,34.740002000000004,33.101376,104844000.0,2017,3
9134,2017-03-03,34.695,34.9575,34.647498999999996,34.945,33.296707,84432400.0,2017,3
9135,2017-03-06,34.842499,34.942501,34.650002,34.834998999999996,33.191895,87000000.0,2017,3
9136,2017-03-07,34.764998999999996,34.994999,34.697497999999996,34.880001,33.234776000000004,69785200.0,2017,3
9137,2017-03-08,34.737499,34.950001,34.705002,34.75,33.110909,74828800.0,2017,3
9138,2017-03-09,34.685001,34.697497999999996,34.262501,34.669998,33.034672,88623600.0,2017,3
9139,2017-03-10,34.8125,34.84,34.66,34.785,33.144257,78451200.0,2017,3
9140,2017-03-13,34.712502,34.857498,34.705002,34.799999,33.158543,69686800.0,2017,3
9141,2017-03-14,34.825001,34.912498,34.709998999999996,34.747501,33.108528,61236400.0,2017,3
9142,2017-03-15,34.852501000000004,35.1875,34.7575,35.115002000000004,33.458694,102767200.0,2017,3
9143,2017-03-16,35.18,35.255001,35.064999,35.172501000000004,33.51347,76928000.0,2017,3
9144,2017-03-17,35.25,35.25,34.9725,34.997501,33.346737,175540000.0,2017,3
9145,2017-03-20,35.099998,35.375,35.057499,35.365002000000004,33.696899,86168000.0,2017,3
9146,2017-03-21,35.5275,35.700001,34.932499,34.959998999999996,33.311001,158119600.0,2017,3
9147,2017-03-22,34.962502,35.400002,34.939999,35.355,33.68737,103440800.0,2017,3
9148,2017-03-23,35.314999,35.395,35.1525,35.23,33.568259999999995,81385200.0,2017,3
9149,2017-03-24,35.375,35.435001,35.087502,35.16,33.501568,89582400.0,2017,3
9150,2017-03-27,34.8475,35.305,34.654999,35.220001,33.558743,94300400.0,2017,3
9151,2017-03-28,35.227501000000004,36.009997999999996,35.154999,35.950001,34.254307,133499200.0,2017,3
9152,2017-03-29,35.919998,36.122501,35.797501000000004,36.029999,34.330524,116760000.0,2017,3
9153,2017-03-30,36.047501000000004,36.125,35.875,35.982498,34.285263,84829200.0,2017,3
9154,2017-03-31,35.93,36.067501,35.752499,35.915001000000004,34.220959,78646800.0,2017,3
9155,2017-04-03,35.927502000000004,36.029999,35.762501,35.924999,34.230484000000004,79942800.0,2017,4
9156,2017-04-04,35.8125,36.2225,35.7925,36.192501,34.485367,79565600.0,2017,4
9157,2017-04-05,36.055,36.365002000000004,35.952498999999996,36.005001,34.306713,110871600.0,2017,4
9158,2017-04-06,36.072497999999996,36.130001,35.862499,35.915001000000004,34.220959,84596000.0,2017,4
9159,2017-04-07,35.932499,36.044998,35.817501,35.834998999999996,34.144726,66688800.0,2017,4
9160,2017-04-10,35.900002,35.970001,35.724998,35.7925,34.104233,75733600.0,2017,4
9161,2017-04-11,35.735001000000004,35.837502,35.014998999999996,35.407501,33.737396000000004,121517600.0,2017,4
9162,2017-04-12,35.400002,35.537498,35.252499,35.450001,33.777882,81400000.0,2017,4
9163,2017-04-13,35.477501000000004,35.595001,35.262501,35.262501,33.599232,71291600.0,2017,4
9164,2017-04-17,35.369999,35.470001,35.217499,35.4575,33.785034,66328400.0,2017,4
9165,2017-04-18,35.352501000000004,35.509997999999996,35.2775,35.299999,33.634968,58790000.0,2017,4
9166,2017-04-19,35.470001,35.5,35.112499,35.169998,33.511097,69313600.0,2017,4
9167,2017-04-20,35.305,35.73,35.290001000000004,35.610001000000004,33.93034,93278400.0,2017,4
9168,2017-04-21,35.610001000000004,35.669998,35.462502,35.567501,33.889851,69283600.0,2017,4
9169,2017-04-24,35.875,35.987499,35.794998,35.91,34.216194,68537200.0,2017,4
9170,2017-04-25,35.977501000000004,36.224998,35.967499,36.1325,34.428196,75486000.0,2017,4
9171,2017-04-26,36.1175,36.150002,35.845001,35.919998,34.225719,80164800.0,2017,4
9172,2017-04-27,35.98,36.040001000000004,35.827498999999996,35.947497999999996,34.251919,56985200.0,2017,4
9173,2017-04-28,36.022498999999996,36.075001,35.817501,35.912498,34.218575,83441600.0,2017,4
9174,2017-05-01,36.275002,36.799999,36.240002000000004,36.645,34.916527,134411600.0,2017,5
9175,2017-05-02,36.884997999999996,37.022498999999996,36.709998999999996,36.877499,35.13805,181408800.0,2017,5
9176,2017-05-03,36.397498999999996,36.872501,36.067501,36.764998999999996,35.030865000000006,182788000.0,2017,5
9177,2017-05-04,36.630001,36.785,36.452498999999996,36.6325,34.904613,93487600.0,2017,5
9178,2017-05-05,36.689999,37.244999,36.689999,37.240002000000004,35.483456,109310800.0,2017,5
9179,2017-05-08,37.2575,38.424999,37.2575,38.252499,36.4482,195009600.0,2017,5
9180,2017-05-09,38.467499,38.720001,38.362499,38.497501,36.681641,156521600.0,2017,5
9181,2017-05-10,38.407501,38.485001000000004,38.0275,38.314999,36.507751,103222800.0,2017,5
9182,2017-05-11,38.112499,38.517502,38.077498999999996,38.487499,36.823475,109020400.0,2017,5
9183,2017-05-12,38.674999,39.105,38.6675,39.025002,37.337746,130108000.0,2017,5
9184,2017-05-15,39.002499,39.162498,38.762501,38.924999,37.242069,104038800.0,2017,5
9185,2017-05-16,38.985001000000004,39.014998999999996,38.68,38.8675,37.18705,80194000.0,2017,5
9186,2017-05-17,38.400002,38.642502,37.427502000000004,37.5625,35.938477,203070800.0,2017,5
9187,2017-05-18,37.817501,38.334998999999996,37.782501,38.134997999999996,36.486221,134272800.0,2017,5
9188,2017-05-19,38.345001,38.494999,38.157501,38.264998999999996,36.6106,107843200.0,2017,5
9189,2017-05-22,38.5,38.645,38.227501000000004,38.497501,36.833046,91865600.0,2017,5
9190,2017-05-23,38.724998,38.724998,38.327498999999996,38.450001,36.787601,79675600.0,2017,5
9191,2017-05-24,38.459998999999996,38.5425,38.1675,38.334998999999996,36.677582,76712000.0,2017,5
9192,2017-05-25,38.432499,38.587502,38.2575,38.467499,36.80434,76942400.0,2017,5
9193,2017-05-26,38.5,38.560001,38.327498999999996,38.4025,36.742160999999996,87710400.0,2017,5
9194,2017-05-30,38.355,38.607498,38.3325,38.4175,36.756512,80507600.0,2017,5
9195,2017-05-31,38.4925,38.5425,38.095001,38.189999,36.538845,97804800.0,2017,5
9196,2017-06-01,38.2925,38.3325,38.055,38.294998,36.639305,65616400.0,2017,6
9197,2017-06-02,38.395,38.862499,38.2225,38.862499,37.18227,111082800.0,2017,6
9198,2017-06-05,38.584998999999996,38.612499,38.365002000000004,38.482498,36.818695,101326800.0,2017,6
9199,2017-06-06,38.474998,38.952498999999996,38.445,38.612499,36.943081,106499600.0,2017,6
9200,2017-06-07,38.755001,38.994999,38.619999,38.842499,37.163132,84278400.0,2017,6
9201,2017-06-08,38.8125,38.884997999999996,38.599998,38.747501,37.072239,85003200.0,2017,6
9202,2017-06-09,38.797501000000004,38.797501000000004,36.505001,37.244999,35.634693,259530800.0,2017,6
9203,2017-06-12,36.435001,36.522498999999996,35.627499,36.355,34.78318,289229200.0,2017,6
